id,host_id,district,neighbourhood,latitude,longitude,room_type,price,min_stay,reviews,last_review,reviews_per_month,host_listings
13166575,10249776,Eixample,la Dreta de l'Eixample,41.39162,2.16119,Entire home/apt,125,32,9,2019-06-10,0.22,8
13170100,73589627,Sant Martí,el Camp de l'Arpa del Clot,41.41188,2.17754,Private room,40,2,0,NA,NA,1
13173667,366654,Eixample,la Dreta de l'Eixample,41.39114,2.17449,Entire home/apt,160,32,1,2019-06-15,0.2,10
13177750,23745575,Eixample,la Sagrada Família,41.40856,2.17813,Entire home/apt,170,2,7,2019-10-12,0.18,1
13180011,5432336,Sants-Montjuïc,el Poble Sec,41.37326,2.16503,Entire home/apt,53,1,75,2019-09-27,1.79,15
13180523,10547296,Sants-Montjuïc,Sants - Badal,41.37656,2.12609,Entire home/apt,160,2,40,2019-10-21,0.97,57
13181235,19327708,Ciutat Vella,el Raval,41.37647,2.17548,Private room,55,1,1,2016-06-08,0.02,1
13181946,3775349,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38196,2.18365,Entire home/apt,100,32,0,NA,NA,30
13184135,73714186,Ciutat Vella,el Barri Gòtic,41.3795,2.17712,Private room,54,3,139,2019-11-04,3.33,1
13185354,44820333,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38229,2.18144,Private room,69,1,1,2016-05-29,0.02,1
13185557,73764866,Eixample,l'Antiga Esquerra de l'Eixample,41.38433,2.1587,Private room,90,1,1,2016-05-28,0.02,1
13185897,17534461,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40158,2.14986,Entire home/apt,45,5,0,NA,NA,1
13186692,73777923,Les Corts,la Maternitat i Sant Ramon,41.37717,2.11648,Private room,30,1,0,NA,NA,1
13187166,12344797,Eixample,la Nova Esquerra de l'Eixample,41.37779,2.15054,Private room,40,2,65,2019-10-23,2.47,2
13187408,73779335,Sants-Montjuïc,el Poble Sec,41.37409,2.16233,Private room,45,2,12,2016-10-10,0.29,1
13191689,41269682,Ciutat Vella,el Barri Gòtic,41.38043,2.1817,Private room,22,3,163,2019-09-01,3.88,2
13192074,6468869,Ciutat Vella,el Barri Gòtic,41.38116,2.17665,Private room,22,5,0,NA,NA,1
13197225,8488654,Eixample,la Nova Esquerra de l'Eixample,41.37678,2.15024,Private room,32,1,160,2019-10-25,3.84,2
13198646,65847508,Gràcia,la Vila de Gràcia,41.40473,2.15926,Private room,60,1,0,NA,NA,1
13199956,41269682,Ciutat Vella,el Barri Gòtic,41.37778,2.17796,Private room,60,2,137,2019-10-22,3.26,2
13204629,72696923,Nou Barris,Porta,41.43027,2.18126,Private room,36,2,118,2019-10-31,2.98,2
13205599,73997869,Horta-Guinardó,el Baix Guinardó,41.41018,2.17138,Private room,35,3,62,2019-11-02,1.49,1
13210527,789080,Eixample,la Dreta de l'Eixample,41.39371,2.17032,Entire home/apt,55,10,18,2019-08-22,0.63,3
13213043,6672175,Eixample,la Dreta de l'Eixample,41.38917,2.17057,Entire home/apt,225,3,28,2019-08-13,0.69,1
13213394,11175625,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.3992,2.20865,Entire home/apt,70,32,9,2019-10-10,0.26,7
13213741,4498407,Eixample,la Dreta de l'Eixample,41.39092,2.17473,Entire home/apt,195,3,13,2019-08-25,0.34,6
13214693,19056455,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38462,2.18002,Private room,45,2,25,2019-10-28,0.59,1
13214869,74106113,Eixample,la Sagrada Família,41.40631,2.18102,Private room,58,3,66,2019-10-20,1.61,1
13217850,74136676,Sant Martí,la Vila Olímpica del Poblenou,41.39484,2.19509,Private room,50,2,146,2019-11-03,3.5,1
13221891,3484383,Sant Martí,el Camp de l'Arpa del Clot,41.4096,2.18646,Private room,36,2,3,2016-08-15,0.07,1
13223439,74176619,Ciutat Vella,el Barri Gòtic,41.38621,2.17083,Private room,55,1,264,2019-10-21,6.32,1
13224775,3459017,Ciutat Vella,el Barri Gòtic,41.37809,2.17838,Private room,60,3,49,2019-10-18,1.19,4
13228966,2439400,Sants-Montjuïc,el Poble Sec,41.37224,2.15661,Entire home/apt,81,2,62,2019-10-27,1.62,47
13229284,8081521,Sant Martí,Sant Martí de Provençals,41.41662,2.19981,Private room,33,2,21,2019-09-29,0.5,1
13231586,62884441,Eixample,l'Antiga Esquerra de l'Eixample,41.39141,2.14921,Private room,35,1,1,2016-06-06,0.02,2
13232624,51617231,Gràcia,la Vila de Gràcia,41.40064,2.16383,Private room,20,7,34,2019-09-25,0.82,3
13233788,73907447,Horta-Guinardó,el Baix Guinardó,41.41258,2.16621,Private room,18,3,4,2016-09-12,0.1,1
13236795,74330994,Eixample,la Dreta de l'Eixample,41.39803,2.16685,Private room,44,3,107,2019-11-04,2.9,4
13237907,74350961,Sant Martí,el Poblenou,41.40205,2.20725,Private room,43,1,1,2016-06-19,0.02,1
13238236,74356921,Sant Martí,la Vila Olímpica del Poblenou,41.39152,2.19623,Private room,29,1,137,2019-10-15,3.26,1
13240556,20731634,Sant Martí,la Verneda i la Pau,41.42812,2.20384,Private room,33,3,11,2019-09-17,0.27,6
13243891,74431807,Eixample,la Dreta de l'Eixample,41.39713,2.17648,Private room,32,1,29,2019-06-07,0.69,1
13246027,3525390,Ciutat Vella,el Barri Gòtic,41.38129,2.1766,Entire home/apt,209,2,166,2019-10-24,4.01,1
13252833,1141201,Gràcia,la Vila de Gràcia,41.39943,2.16102,Entire home/apt,80,31,61,2019-09-15,1.47,5
13257154,73931643,Eixample,Sant Antoni,41.3838,2.1636,Private room,80,3,40,2019-10-14,0.98,1
13257273,74600854,Eixample,la Dreta de l'Eixample,41.39885,2.17444,Entire home/apt,67,29,21,2019-10-10,0.53,1
13260441,72826244,Sants-Montjuïc,el Poble Sec,41.37344,2.1641,Entire home/apt,55,2,174,2019-10-28,4.17,1
13261224,74650080,Gràcia,la Vila de Gràcia,41.40773,2.15675,Private room,31,10,1,2017-12-10,0.04,1
13261391,44847267,Eixample,la Dreta de l'Eixample,41.39533,2.16316,Private room,18,4,3,2016-06-14,0.07,1
13262543,49714500,Gràcia,la Vila de Gràcia,41.40106,2.16101,Private room,57,3,15,2019-09-21,0.37,1
13262688,19550531,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38518,2.18054,Private room,47,2,2,2016-06-27,0.05,1
13263775,52107672,Sants-Montjuïc,el Poble Sec,41.37354,2.16411,Private room,40,1,3,2017-10-04,0.07,1
13263849,46660973,Sants-Montjuïc,el Poble Sec,41.37466,2.15698,Private room,26,2,40,2019-07-23,0.96,2
13268282,23868276,Sant Martí,Provençals del Poblenou,41.40816,2.20179,Private room,35,2,35,2019-10-25,1.2,2
13268414,74744550,Sants-Montjuïc,el Poble Sec,41.37372,2.16341,Entire home/apt,160,3,118,2019-10-28,2.87,1
13268531,8942037,Sants-Montjuïc,Sants - Badal,41.37502,2.12323,Entire home/apt,110,4,98,2019-11-04,2.39,1
13268584,1707678,Sants-Montjuïc,la Bordeta,41.36987,2.13939,Private room,40,2,0,NA,NA,1
13269213,74752008,Sants-Montjuïc,Sants,41.37372,2.13366,Private room,30,1,388,2019-11-08,9.31,1
13270031,971768,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40597,2.21211,Entire home/apt,109,1,29,2019-10-22,0.7,15
13270342,7209763,Eixample,Sant Antoni,41.37654,2.16273,Entire home/apt,146,4,169,2019-11-03,4.2,4
13271101,74769976,Sants-Montjuïc,la Font de la Guatlla,41.36923,2.14246,Private room,35,1,0,NA,NA,1
13271897,3353596,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38362,2.18272,Private room,55,2,37,2019-10-08,2.06,3
13273167,51268716,Sant Andreu,Navas,41.41975,2.18132,Private room,40,3,0,NA,NA,1
13275175,20059344,Sant Martí,el Parc i la Llacuna del Poblenou,41.39378,2.18697,Private room,36,3,1,2017-08-07,0.04,1
13277329,30535637,Eixample,la Dreta de l'Eixample,41.38708,2.16629,Private room,40,1,2,2016-08-30,0.05,1
13277929,22979755,Nou Barris,Vilapicina i la Torre Llobeta,41.42877,2.18059,Private room,27,1,4,2016-07-11,0.1,1
13277953,8611342,Eixample,la Dreta de l'Eixample,41.38696,2.16686,Private room,38,2,3,2016-08-15,0.07,1
13278346,41530982,Ciutat Vella,el Raval,41.38282,2.16677,Private room,40,1,16,2017-06-09,0.39,1
13279313,3479346,Ciutat Vella,el Barri Gòtic,41.38611,2.17196,Entire home/apt,139,31,115,2019-07-26,2.76,15
13280760,31846646,Sant Martí,el Poblenou,41.40213,2.20427,Private room,18,2,122,2019-10-21,3,2
13285420,74939516,Ciutat Vella,el Barri Gòtic,41.38174,2.17999,Private room,36,1,4,2019-07-28,0.1,1
13286692,27573426,Ciutat Vella,el Raval,41.38356,2.16982,Entire home/apt,50,32,2,2018-06-03,0.08,22
13288653,74971839,Horta-Guinardó,el Carmel,41.42354,2.15705,Private room,35,2,27,2019-08-17,0.65,1
13289432,73516180,Les Corts,les Corts,41.38734,2.13502,Private room,50,3,90,2019-11-07,2.23,1
13292212,1339201,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38551,2.18145,Private room,35,3,36,2018-08-25,0.88,1
13294529,49805355,Ciutat Vella,el Barri Gòtic,41.37963,2.17498,Entire home/apt,40,32,21,2019-10-26,0.51,1
13295482,28854958,Eixample,la Nova Esquerra de l'Eixample,41.38402,2.15538,Private room,50,1,215,2019-10-22,5.21,2
13297695,915810,Gràcia,la Vila de Gràcia,41.4096,2.15853,Private room,46,2,75,2019-06-15,2.04,1
13304618,27142065,Eixample,el Fort Pienc,41.39768,2.18061,Private room,50,1,22,2019-05-18,0.53,1
13304703,1333556,Ciutat Vella,el Raval,41.37624,2.17356,Private room,37,31,2,2019-07-23,0.05,5
13305016,75161086,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40645,2.20597,Private room,60,1,0,NA,NA,1
13305377,1391607,Sants-Montjuïc,el Poble Sec,41.3736,2.1594,Entire home/apt,120,3,58,2019-10-14,1.43,88
13307558,18095762,Ciutat Vella,el Raval,41.37767,2.16712,Private room,50,4,12,2016-08-24,0.29,1
13307909,2439400,Eixample,la Sagrada Família,41.40871,2.17217,Entire home/apt,87,2,46,2019-10-13,1.15,47
13308711,62621820,Ciutat Vella,el Raval,41.38018,2.16782,Private room,40,1,166,2019-10-26,3.98,1
13309382,69328474,Eixample,Sant Antoni,41.37559,2.16163,Private room,50,7,0,NA,NA,3
13310197,75212261,Sants-Montjuïc,la Marina de Port,41.35874,2.14115,Private room,23,2,12,2019-02-28,0.29,1
13310529,8488654,Eixample,la Nova Esquerra de l'Eixample,41.37789,2.15147,Private room,25,1,208,2019-11-07,4.99,2
13311517,17336479,Sants-Montjuïc,el Poble Sec,41.37321,2.15625,Private room,27,5,3,2019-07-29,0.08,2
13312200,35282741,Ciutat Vella,el Barri Gòtic,41.3792,2.17598,Private room,41,4,114,2019-10-23,2.73,1
13315719,610674,Les Corts,Pedralbes,41.38827,2.12307,Private room,30,30,70,2019-09-13,1.71,5
13320504,4664615,Sant Martí,Provençals del Poblenou,41.408,2.20289,Private room,175,1,0,NA,NA,1
13320718,62884441,Eixample,l'Antiga Esquerra de l'Eixample,41.39168,2.15105,Private room,60,20,1,2016-06-19,0.02,2
13321552,23377306,Eixample,el Fort Pienc,41.39399,2.18189,Entire home/apt,150,2,37,2019-10-25,0.94,14
13327154,17290023,Ciutat Vella,la Barceloneta,41.3804,2.18938,Private room,48,3,98,2019-10-20,2.36,2
13331352,75451173,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38568,2.18144,Private room,24,2,120,2019-10-08,2.89,2
13331555,75451173,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38231,2.18245,Private room,40,2,107,2019-10-17,2.59,2
13332591,75465013,Sant Martí,el Camp de l'Arpa del Clot,41.41247,2.17763,Private room,39,2,178,2019-10-13,4.41,1
13337294,75528111,Eixample,la Dreta de l'Eixample,41.39441,2.16543,Entire home/apt,150,32,0,NA,NA,1
13338186,74745821,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40427,2.14283,Private room,65,3,93,2019-10-29,2.25,2
13340872,2439400,Sant Andreu,Navas,41.41583,2.19026,Entire home/apt,60,2,18,2019-09-02,1.16,47
13345852,75620994,Les Corts,les Corts,41.38788,2.13748,Entire home/apt,85,32,2,2016-11-02,0.05,11
13346360,75620994,Ciutat Vella,el Barri Gòtic,41.38043,2.18098,Hotel room,105,32,2,2017-06-30,0.07,11
13346749,65148822,Eixample,la Dreta de l'Eixample,41.39772,2.17131,Entire home/apt,300,365,0,NA,NA,1
13351835,75697967,Sants-Montjuïc,el Poble Sec,41.37295,2.15735,Private room,52,2,63,2019-10-27,1.53,1
13352875,1447144,Sants-Montjuïc,el Poble Sec,41.37305,2.16596,Entire home/apt,90,1,1,2019-09-27,0.68,90
13354338,10839430,Gràcia,la Vila de Gràcia,41.39954,2.15932,Private room,20,7,0,NA,NA,1
13355014,2154038,Eixample,Sant Antoni,41.3764,2.16325,Private room,40,3,38,2019-10-20,1.89,1
13359409,2481770,Ciutat Vella,el Raval,41.38222,2.17165,Private room,55,2,134,2019-10-21,3.28,1
13359544,10671598,Eixample,la Nova Esquerra de l'Eixample,41.38412,2.14688,Private room,40,2,10,2017-07-29,0.24,1
13359741,63403561,Eixample,el Fort Pienc,41.39402,2.17932,Private room,45,1,12,2017-07-21,0.37,1
13365082,10836433,Eixample,la Nova Esquerra de l'Eixample,41.38985,2.14602,Private room,20,3,1,2016-06-17,0.02,1
13368075,75620994,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39264,2.14449,Entire home/apt,100,32,5,2018-10-29,0.2,11
13370186,75900051,Gràcia,la Vila de Gràcia,41.4036,2.15493,Private room,22,3,84,2019-10-26,2.04,1
13382536,50345502,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40308,2.21291,Entire home/apt,120,3,113,2019-10-30,3.55,2
13383726,16627065,Sants-Montjuïc,Sants,41.3796,2.13495,Private room,18,2,154,2019-10-21,3.69,2
13385530,73883397,Sant Martí,el Camp de l'Arpa del Clot,41.40858,2.1843,Private room,35,1,3,2016-09-07,0.07,1
13389420,71484622,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38771,2.17798,Private room,40,3,68,2019-10-15,1.67,1
13389878,73016735,Sant Martí,el Parc i la Llacuna del Poblenou,41.39341,2.19114,Entire home/apt,150,31,7,2016-10-04,0.17,2
13393694,75620994,Eixample,l'Antiga Esquerra de l'Eixample,41.39218,2.15765,Entire home/apt,100,28,3,2018-09-22,0.13,11
13402260,7834942,Sant Martí,el Parc i la Llacuna del Poblenou,41.40303,2.19486,Private room,50,2,20,2017-08-18,0.48,2
13403567,63046897,Ciutat Vella,el Barri Gòtic,41.38295,2.17288,Private room,30,2,2,2016-07-18,0.05,1
13404925,7843388,Ciutat Vella,el Barri Gòtic,41.38195,2.17547,Entire home/apt,30,32,9,2019-09-19,0.24,40
13405023,43565515,Eixample,la Dreta de l'Eixample,41.39116,2.16177,Entire home/apt,399,2,57,2019-11-02,1.5,45
13407580,4459553,Eixample,la Nova Esquerra de l'Eixample,41.38095,2.15481,Entire home/apt,400,2,37,2019-10-10,1,140
13408804,14260030,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40918,2.1613,Private room,40,2,63,2019-09-08,1.67,1
13414738,45970775,Sant Martí,el Camp de l'Arpa del Clot,41.41189,2.17871,Private room,36,2,136,2019-11-04,3.3,1
13420389,14137357,Eixample,la Nova Esquerra de l'Eixample,41.38583,2.14525,Private room,55,2,29,2019-10-13,0.77,1
13423726,3556337,Eixample,la Dreta de l'Eixample,41.39584,2.17161,Entire home/apt,150,6,29,2019-10-16,0.72,14
13425112,4918740,Eixample,Sant Antoni,41.37651,2.16107,Hotel room,199,2,126,2019-10-11,3.18,6
13425371,4918740,Eixample,Sant Antoni,41.37655,2.15995,Entire home/apt,199,2,87,2019-10-23,2.11,6
13425534,4918740,Eixample,Sant Antoni,41.37573,2.1596,Hotel room,199,2,169,2019-11-05,4.12,6
13425603,9822728,Eixample,la Sagrada Família,41.40758,2.17806,Entire home/apt,110,3,25,2019-09-28,0.61,19
13429145,70968207,Eixample,la Sagrada Família,41.40643,2.16998,Private room,30,1,120,2019-11-03,2.89,2
13429419,51617231,Ciutat Vella,el Barri Gòtic,41.3853,2.17388,Private room,20,7,27,2019-09-15,0.65,3
13431867,234605,Gràcia,la Vila de Gràcia,41.39894,2.16061,Private room,55,1,190,2019-11-03,4.64,1
13439317,3546535,Ciutat Vella,la Barceloneta,41.38085,2.18712,Entire home/apt,186,32,3,2018-11-03,0.1,1
13442909,46961164,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39998,2.14774,Private room,59,2,119,2019-10-28,2.89,1
13448054,72300960,Horta-Guinardó,el Carmel,41.42373,2.15374,Private room,30,3,19,2019-05-05,0.46,1
13451003,3911721,Sant Andreu,Navas,41.41438,2.18922,Private room,30,1,28,2019-10-07,0.68,40
13455412,76881375,Gràcia,la Vila de Gràcia,41.3978,2.15907,Private room,200,1,0,NA,NA,1
13458154,76906151,Ciutat Vella,el Barri Gòtic,41.38057,2.17769,Private room,40,3,0,NA,NA,1
13458328,20309940,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40946,2.16429,Private room,70,2,19,2019-05-20,0.46,1
13464164,74745821,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40347,2.14496,Private room,30,3,77,2019-10-26,1.92,2
13470564,56223475,Sants-Montjuïc,Sants,41.37809,2.13095,Private room,29,1,18,2018-10-27,0.44,1
13471908,77072228,Ciutat Vella,el Barri Gòtic,41.38692,2.1728,Private room,50,2,169,2019-10-27,4.09,1
13472480,1744516,Eixample,la Sagrada Família,41.40744,2.17884,Entire home/apt,145,3,4,2019-06-02,0.11,21
13482950,3049087,Gràcia,la Vila de Gràcia,41.40354,2.15955,Private room,30,3,23,2017-08-28,0.56,1
13485774,34055168,Sant Martí,el Camp de l'Arpa del Clot,41.40915,2.18346,Private room,50,2,22,2019-09-30,0.54,2
13489559,11490027,Gràcia,la Vila de Gràcia,41.40634,2.16168,Entire home/apt,92,3,1,2016-08-07,0.03,1
13490382,15207287,Eixample,la Sagrada Família,41.40585,2.17895,Private room,50,2,21,2017-06-26,0.51,1
13492835,77336486,Ciutat Vella,el Barri Gòtic,41.38192,2.17941,Private room,95,1,79,2019-10-13,1.92,1
13504430,77471206,Eixample,Sant Antoni,41.37603,2.16349,Private room,25,5,95,2019-10-07,2.36,1
13504784,7851934,Ciutat Vella,el Barri Gòtic,41.3817,2.17871,Private room,25,1,35,2019-10-21,0.86,1
13507577,77508899,Eixample,Sant Antoni,41.38168,2.16321,Entire home/apt,134,7,6,2017-08-19,0.15,1
13510217,75620994,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38221,2.18136,Entire home/apt,85,32,7,2019-05-02,0.18,11
13510804,77548260,Eixample,la Dreta de l'Eixample,41.39456,2.17591,Private room,21,60,5,2019-07-18,0.13,8
13511610,40414834,Sant Martí,Provençals del Poblenou,41.40951,2.20314,Private room,40,2,96,2019-10-27,2.35,1
13516354,3972936,Eixample,la Sagrada Família,41.40366,2.17739,Entire home/apt,85,2,58,2019-10-18,1.43,32
13517114,902253,Eixample,l'Antiga Esquerra de l'Eixample,41.39224,2.15805,Entire home/apt,200,2,93,2019-10-24,2.3,5
13517322,1333556,Ciutat Vella,el Raval,41.37707,2.17353,Private room,150,31,2,2019-08-01,0.06,5
13517526,17751441,Eixample,Sant Antoni,41.3827,2.16143,Entire home/apt,189,4,30,2019-10-15,0.77,8
13518472,77646694,Eixample,la Sagrada Família,41.40656,2.17276,Private room,59,1,33,2019-08-26,0.8,2
13520118,3901019,Sants-Montjuïc,Sants - Badal,41.3749,2.13007,Entire home/apt,37,32,4,2019-09-30,0.15,16
13522440,44871936,Sants-Montjuïc,Sants,41.37509,2.13852,Private room,14,31,5,2017-08-04,0.13,3
13522581,77687233,Eixample,el Fort Pienc,41.39692,2.17861,Private room,30,6,3,2016-08-04,0.07,1
13530998,11477489,Nou Barris,Verdun,41.44236,2.17539,Shared room,27,2,6,2018-03-06,0.15,1
13532126,58026109,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38687,2.17849,Private room,45,1,4,2016-10-16,0.1,1
13537306,35680770,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40254,2.13809,Entire home/apt,53,32,0,NA,NA,18
13541989,23949005,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38456,2.18089,Private room,50,2,89,2019-10-28,2.8,2
13543207,21186505,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40479,2.13395,Private room,45,1,74,2019-11-09,4.61,1
13544655,44939268,Ciutat Vella,el Raval,41.38197,2.1672,Private room,36,2,52,2019-10-13,1.27,2
13546118,566943,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40751,2.20762,Private room,48,1,52,2018-05-01,1.27,2
13547361,77974646,Sants-Montjuïc,Sants - Badal,41.37633,2.12748,Private room,22,8,1,2016-08-28,0.03,1
13552869,16170032,Eixample,Sant Antoni,41.3794,2.16136,Private room,30,20,3,2016-08-13,0.07,1
13552883,8511821,Ciutat Vella,el Raval,41.37805,2.17304,Private room,67,2,76,2019-10-26,1.9,2
13553100,2246766,Sant Martí,el Besòs i el Maresme,41.41838,2.21328,Entire home/apt,99,9,27,2019-09-10,0.66,2
13554575,10287576,Eixample,Sant Antoni,41.37889,2.16177,Entire home/apt,120,3,53,2019-10-11,1.31,4
13554576,10287576,Eixample,Sant Antoni,41.37935,2.15501,Entire home/apt,120,3,73,2019-10-30,1.8,4
13555213,5843487,Sarrià-Sant Gervasi,les Tres Torres,41.39372,2.13165,Entire home/apt,89,1,38,2019-10-10,0.92,12
13559297,78113164,Horta-Guinardó,el Guinardó,41.42271,2.17215,Private room,55,2,172,2019-10-25,4.23,1
13562606,7358932,Horta-Guinardó,el Baix Guinardó,41.4093,2.17127,Private room,36,2,59,2018-11-06,1.45,1
13568413,26521943,Sant Martí,el Poblenou,41.39979,2.20598,Entire home/apt,200,3,27,2019-07-22,0.71,24
13571420,26521943,Sants-Montjuïc,Hostafrancs,41.37377,2.1417,Entire home/apt,59,1,112,2019-10-25,3.07,24
13572100,55329491,Ciutat Vella,el Barri Gòtic,41.37783,2.17732,Private room,30,2,189,2019-10-27,4.68,2
13572127,7700549,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40815,2.1654,Entire home/apt,250,3,17,2019-10-07,0.64,3
13578240,78350239,Horta-Guinardó,la Teixonera,41.42494,2.14872,Private room,16,1,3,2018-04-20,0.07,1
13581305,78391113,Gràcia,Vallcarca i els Penitents,41.41281,2.14912,Private room,45,2,74,2019-11-03,1.92,1
13584143,10497759,Sant Martí,el Camp de l'Arpa del Clot,41.40971,2.18564,Private room,53,1,40,2019-09-30,0.97,1
13587598,17636635,Nou Barris,Verdun,41.4441,2.17379,Private room,150,2,7,2018-06-18,0.17,1
13589442,77763763,Sant Andreu,el Congrés i els Indians,41.42396,2.18069,Private room,25,1,5,2016-08-24,0.12,1
13596241,78587747,Eixample,la Dreta de l'Eixample,41.39267,2.17833,Private room,41,3,0,NA,NA,1
13596732,78597823,Eixample,Sant Antoni,41.38089,2.1599,Private room,50,2,67,2019-08-17,1.64,1
13598779,25633867,Eixample,l'Antiga Esquerra de l'Eixample,41.38643,2.155,Private room,24,1,2,2016-06-26,0.05,1
13600144,6099660,Eixample,l'Antiga Esquerra de l'Eixample,41.39008,2.15148,Entire home/apt,80,1,20,2019-08-28,0.49,48
13602514,51939140,Eixample,la Sagrada Família,41.40935,2.17622,Private room,86,2,73,2019-01-20,1.78,1
13603686,70671771,Les Corts,la Maternitat i Sant Ramon,41.37915,2.12805,Private room,20,1,0,NA,NA,2
